Tweet.Text,Tweet.CreatedAt,Tweet.EditHistoryTweetsId,Tweet.InReplyToUserId,Tweet.ReferencedTweetsType,Tweet.ContextAnnotations.Domain.Id,Tweet.ContextAnnotations.Domain.Name,Tweet.ContextAnnotations.Entity.Id,Tweet.ContextAnnotations.Entity.Name,Tweet.PublicMetrics.RetweetCount,Tweet.PublicMetrics.ReplyCount,Tweet.PublicMetrics.LikeCount,Tweet.PublicMetrics.QuoteCount,Tweet.PublicMetrics.ImpressionCount,Tweet.Entities.Hashtags,Tweet.Withheld.Copyright,Tweet.Withheld.CountryCodes,Tweet.Withheld.Scope,Tweet.Lang,Tweet.ReplySettings,Tweet.PossiblySensitive,Tweet.EditControls.EditsRemaining,Tweet.EditControls.IsEditEligible,Tweet.EditControls.EditableUntil,User.CreatedAt,User.Name,User.Username,User.Url,User.Location,User.ProfileImageURL,User.VerifiedType,User.PublicMetrics.FollowersCount,User.PublicMetrics.FollowingCount,User.PublicMetrics.TweetCount,User.PublicMetrics.ListedCount,User.Description,User.Protected,User.Verified,User.Trusted
RT @fatooufake: É #FAKE que garoto que aparece em vídeo levando tapas é o autor do ataque em escola de SP https://t.co/R8z7gEuROz #FatoOuFa…,2023-05-04,1643713038191583233,,,;47;69;131,;Brand;News Vertical;Unified Twitter Taxonomy,;920731680242991104;840159616101044224;840159616101044224,;Portal g1;World news;World news,9,0,0,0,0,;FAKE,false,,,pt,everyone,false,5,false,2023-05-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
"O principal índice do mercado de ações brasileiro caiu 0,88%, aos 100.977 pontos https://t.co/xX8UBlJWqy #g1",2023-05-04,1643712893643259904,,,;47;69;131,;Brand;News Vertical;Unified Twitter Taxonomy,;920731680242991104;840159616101044224;840159616101044224,;Portal g1;World news;World news,1,2,15,0,28993,;g1,false,,,pt,everyone,false,5,true,2023-05-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
"A moeda norte-americana recuou 0,66%, cotada a R$ 5,04 https://t.co/y32JaWhBcb #g1",2023-05-04,1643712690475474944,,,;47;69;131,;Brand;News Vertical;Unified Twitter Taxonomy,;920731680242991104;840159616101044224;840159616101044224,;Portal g1;World news;World news,5,1,63,1,29662,;g1,false,,,pt,everyone,false,5,true,2023-05-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
"Antes do crime, suspeito trocou de roupa para esconder tatuagens e não ser reconhecido pela polícia https://t.co/w5X4S86NbC #g1",2023-05-04,1643712612775993344,,,;46;47;65;66;67;131;69;131,;Business Taxonomy;Brand;Interests and Hobbies Vertical;Interests and Hobbies Category;Interests and Hobbies;Unified Twitter Taxonomy;News Vertical;Unified Twitter Taxonomy,;1557696505548394496;920731680242991104;850395585941086209;854712713510965248;854694311216136192;854694311216136192;840159616101044224;840159616101044224,";Beauty, Cosmetic & Personal Care Business;Portal g1;Beauty;Body art;Tattoos;Tattoos;World news;World news",5,1,112,2,40013,;g1,false,,,pt,everyone,false,5,true,2023-05-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
"Três pacotes recheados com joias milionárias entraram no Brasil pelas mãos do ex-presidente ou de integrantes de seu governo - todos de forma ilegal. Para explicar a situação e o inquérito da PF, @juliaduailibi conversa com @andreazzaeditor. OUÇA AGORA https://t.co/VYudSxiCOQ #g1 https://t.co/ymNdhZOytQ",2023-05-04,1643705065486577668,,,;47;69;69;131;131,;Brand;News Vertical;News Vertical;Unified Twitter Taxonomy;Unified Twitter Taxonomy,;920731680242991104;840159616101044224;1192882051944333313;840159616101044224;1192882051944333313,;Portal g1;World news;Brazil national news;World news;Brazil national news,8,10,71,1,29881,;g1,false,,,pt,everyone,false,5,true,2023-05-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
Vítima trocava o pneu da viatura quando foi abordado por três suspeitos https://t.co/Me8tNPcbIU #g1,2023-05-04,1643704991578824706,,,;47;69;131,;Brand;News Vertical;Unified Twitter Taxonomy,;920731680242991104;840159616101044224;840159616101044224,;Portal g1;World news;World news,14,46,450,19,170331,;g1,false,,,pt,everyone,false,5,true,2023-05-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
Governador defendeu a medida após o ataque a escola que deixou uma professora morta e quatro feridos https://t.co/LUsj2KLgVs #g1,2023-05-04,1643701907217698820,,,;47;131;131;131;69;131,;Brand;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;News Vertical;Unified Twitter Taxonomy,;920731680242991104;847878884917886977;900740740468191232;953325182566871040;840159616101044224;840159616101044224,;Portal g1;Politics;Political issues;Education System in Brazil;World news;World news,3,36,124,13,88565,;g1,false,,,pt,everyone,false,5,true,2023-05-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
"Pela primeira vez, um documento oficial da monarquia designa Camilla como rainha, e não rainha consorte https://t.co/ZPfhZxLI5a #g1",2023-05-04,1643701002393079809,,,;47;69;131,;Brand;News Vertical;Unified Twitter Taxonomy,;920731680242991104;840159616101044224;840159616101044224,;Portal g1;World news;World news,1,20,92,24,65576,;g1,false,,,pt,everyone,false,5,true,2023-05-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
Jornalista comentou um post em que a filha da influencer pede o colo da babá na hora de tomar vacina https://t.co/2j7E0ExLfg #g1,2023-05-04,1643698484447440902,,,;47;123;131;69;131,;Brand;Ongoing News Story;Unified Twitter Taxonomy;News Vertical;Unified Twitter Taxonomy,;920731680242991104;1220701888179359745;1220701888179359745;840159616101044224;840159616101044224,;Portal g1;COVID-19;COVID-19;World news;World news,1,18,63,6,42047,;g1,false,,,pt,everyone,false,5,true,2023-05-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
"#GuiaDeCompras - Projetor de galáxia, o aparelho que cobre seu quarto de 'estrelas' https://t.co/lqJEhrTeBE #g1 https://t.co/LOfXmcyr7e",2023-05-04,1643697516020477953,,,;47;69;131,;Brand;News Vertical;Unified Twitter Taxonomy,;920731680242991104;840159616101044224;840159616101044224,;Portal g1;World news;World news,0,0,19,0,35024,;GuiaDeCompras;g1,false,,,pt,everyone,false,5,true,2023-05-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
"Vítimas, três meninos e uma menina, tinham entre 4 e 7 anos e foram assassinadas com golpes de machadinha. Criminoso foi preso https://t.co/KkAnHXLTG6 #g1",2023-05-04,1643695787086340096,,,;47;69;131,;Brand;News Vertical;Unified Twitter Taxonomy,;920731680242991104;840159616101044224;840159616101044224,;Portal g1;World news;World news,4,10,105,7,37643,;g1,false,,,pt,everyone,false,5,true,2023-05-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
Veja os destaques do #g1em1minuto nesta quarta-feira #g1 https://t.co/INjSvKlfmU,2023-05-04,1643695234595840002,,,;47;69;131,;Brand;News Vertical;Unified Twitter Taxonomy,;920731680242991104;840159616101044224;840159616101044224,;Portal g1;World news;World news,1,1,42,2,28436,;g1em1minuto;g1,false,,,pt,everyone,false,5,true,2023-05-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
"10 jovens católicos, ateus e muçulmanos, com idades entre 20 a 25 anos perguntam ao papa sobre diversos temas da atualidade durante a obra de 80 minutos https://t.co/VAh7VyTtkR #g1",2023-05-04,1643689967728709632,,,;47;69;131,;Brand;News Vertical;Unified Twitter Taxonomy,;920731680242991104;840159616101044224;840159616101044224,;Portal g1;World news;World news,1,3,125,1,34977,;g1,false,,,pt,everyone,false,5,true,2023-05-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
"Remoção das barracas por parte dos fiscais municipais estava suspensa desde 17 de fevereiro deste ano, mas foram retomadas nesta segunda https://t.co/phBK5GhlYU #g1",2023-05-04,1643682413514743809,,,;47;69;131,;Brand;News Vertical;Unified Twitter Taxonomy,;920731680242991104;840159616101044224;840159616101044224,;Portal g1;World news;World news,2,4,34,1,27954,;g1,false,,,pt,everyone,false,5,true,2023-05-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
"Thais Medeiros, de 25 anos, segue fazendo fisioterapia https://t.co/EmfaRvRHQ5 #g1",2023-05-04,1643675482695639050,,,;47;69;131,;Brand;News Vertical;Unified Twitter Taxonomy,;920731680242991104;840159616101044224;840159616101044224,;Portal g1;World news;World news,2,3,183,2,49562,;g1,false,,,pt,everyone,false,5,true,2023-05-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
Maria Heloísa nasceu com pouco mais de três quilos após a mãe se queixar de cólicas https://t.co/ZQXtrHGti8 #g1,2023-05-04,1643674871451512833,,,;47;69;131,;Brand;News Vertical;Unified Twitter Taxonomy,;920731680242991104;840159616101044224;840159616101044224,;Portal g1;World news;World news,8,36,299,22,66050,;g1,false,,,pt,everyone,false,5,true,2023-05-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
"""Na hora, eu, desesperada, me joguei no chão, comecei a chorar"" https://t.co/sk3Ue42JyW #g1",2023-05-04,1643672850526781441,,,;47;69;131,;Brand;News Vertical;Unified Twitter Taxonomy,;920731680242991104;840159616101044224;840159616101044224,;Portal g1;World news;World news,4,9,127,1,34970,;g1,false,,,pt,everyone,false,5,true,2023-05-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
Joias sauditas: Bolsonaro chega à PF para depor sobre presentes milionários https://t.co/OCaR5SRfkH #g1,2023-05-04,1643672511584821248,,,;47;69;131,;Brand;News Vertical;Unified Twitter Taxonomy,;920731680242991104;840159616101044224;840159616101044224,;Portal g1;World news;World news,6,12,78,2,29669,;g1,false,,,pt,everyone,false,5,true,2023-05-04,2007-11-09,g1,g1,https://t.co/aU1rfIKpvv,Brasil,https://pbs.twimg.com/profile_images/1604933445796372486/pFEd9rbi_normal.jpg,business,14781534,61,758539,19417,"Siga o g1 nas redes sociais:
https://t.co/Z0QGNc44I7",false,true,true
https://t.co/bVWAIShkNH,2023-10-04,1645514502232834054,,,,,,,9,0,100,1,18579,,false,,,zxx,everyone,false,5,false,2023-10-04,2009-30-04,Sensacionalista,sensacionalista,https://t.co/QvTTNcLGlh,,https://pbs.twimg.com/profile_images/1420783093384949767/BZ35kqF2_normal.jpg,none,2411396,8,18531,3018,"O jornal isento de verdade 
Comercial: sensacionalistapubli@gmail.com
Editorial: editor.sensacionalista@gmail.com",false,true,false
"Governo chega a 100 dias, mas com juros atuais já são 104 https://t.co/yT1VN8qVA5",2023-10-04,1645514498814386176,,,;131,;Unified Twitter Taxonomy,;847511168268644352,;Global Economy,56,7,1059,3,40165,,false,,,pt,everyone,false,5,false,2023-10-04,2009-30-04,Sensacionalista,sensacionalista,https://t.co/QvTTNcLGlh,,https://pbs.twimg.com/profile_images/1420783093384949767/BZ35kqF2_normal.jpg,none,2411396,8,18531,3018,"O jornal isento de verdade 
Comercial: sensacionalistapubli@gmail.com
Editorial: editor.sensacionalista@gmail.com",false,true,false
https://t.co/x937zII1es,2023-07-04,1644378192122085379,,,,,,,11,1,166,0,25599,,false,,,zxx,everyone,false,5,false,2023-07-04,2009-30-04,Sensacionalista,sensacionalista,https://t.co/QvTTNcLGlh,,https://pbs.twimg.com/profile_images/1420783093384949767/BZ35kqF2_normal.jpg,none,2411396,8,18531,3018,"O jornal isento de verdade 
Comercial: sensacionalistapubli@gmail.com
Editorial: editor.sensacionalista@gmail.com",false,true,false
Governo Lula chega aos 100 dias e ainda está devendo projeto para mudar a cor da bandeira https://t.co/5dbvds1XLq,2023-07-04,1644378190024933379,,,;10;29;35;38;131;131;131;131;131;131;131;131,;Person;Events [Entity Service];Politician;Political Race;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy,;862070591737675776;1411038381841084418;862070591737675776;1411038381841084418;847878884917886977;862070591737675776;1070032753834438656;1411038381841084418;1455305940291375106;1488973753274929152;1518653237720625152;1518940800985427968,";Luiz Inácio ""Lula"" da Silva;Brazil General Elections 2022;Luiz Inácio ""Lula"" da Silva;Brazil General Elections 2022;Politics;Luiz Inácio ""Lula"" da Silva;Political figures;Brazil General Elections 2022;Brazil politics;Political events;Brazil political figures;Brazil political events",325,105,5506,49,165310,,false,,,pt,everyone,false,5,false,2023-07-04,2009-30-04,Sensacionalista,sensacionalista,https://t.co/QvTTNcLGlh,,https://pbs.twimg.com/profile_images/1420783093384949767/BZ35kqF2_normal.jpg,none,2411396,8,18531,3018,"O jornal isento de verdade 
Comercial: sensacionalistapubli@gmail.com
Editorial: editor.sensacionalista@gmail.com",false,true,false
Haddad quer taxar grandes fortunas e começa por quem comprou ovo de Páscoa https://t.co/rYpCW8qaGA,2023-06-04,1644053045498777600,,,;10;29;35;119;131;131,;Person;Events [Entity Service];Politician;Holiday;Unified Twitter Taxonomy;Unified Twitter Taxonomy,;912694884091412481;1372917575357591554;912694884091412481;1372917575357591554;912694884091412481;1372917575357591554,;Fernando Haddad;Easter;Fernando Haddad;Easter;Fernando Haddad;Easter,334,51,5393,33,157100,,false,,,pt,everyone,false,5,true,2023-06-04,2009-30-04,Sensacionalista,sensacionalista,https://t.co/QvTTNcLGlh,,https://pbs.twimg.com/profile_images/1420783093384949767/BZ35kqF2_normal.jpg,none,2411396,8,18531,3018,"O jornal isento de verdade 
Comercial: sensacionalistapubli@gmail.com
Editorial: editor.sensacionalista@gmail.com",false,true,false
Sai o novo ranking dos bilionários brasileiros e bolsonaristas reclamam da ausência dos filhos de Lula https://t.co/IYnaoxwNTJ,2023-05-04,1643709090256879616,,,;10;29;35;38;131;131;131;131;131;131;131;131,;Person;Events [Entity Service];Politician;Political Race;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy,;862070591737675776;1411038381841084418;862070591737675776;1411038381841084418;847878884917886977;862070591737675776;1070032753834438656;1411038381841084418;1455305940291375106;1488973753274929152;1518653237720625152;1518940800985427968,";Luiz Inácio ""Lula"" da Silva;Brazil General Elections 2022;Luiz Inácio ""Lula"" da Silva;Brazil General Elections 2022;Politics;Luiz Inácio ""Lula"" da Silva;Political figures;Brazil General Elections 2022;Brazil politics;Political events;Brazil political figures;Brazil political events",199,57,2843,12,621614,,false,,,pt,everyone,false,5,true,2023-05-04,2009-30-04,Sensacionalista,sensacionalista,https://t.co/QvTTNcLGlh,,https://pbs.twimg.com/profile_images/1420783093384949767/BZ35kqF2_normal.jpg,none,2411396,8,18531,3018,"O jornal isento de verdade 
Comercial: sensacionalistapubli@gmail.com
Editorial: editor.sensacionalista@gmail.com",false,true,false
https://t.co/EeOzbanbcg,2023-04-04,1643258485314932738,,,,,,,6,2,114,0,20515,,false,,,zxx,everyone,false,5,false,2023-04-04,2009-30-04,Sensacionalista,sensacionalista,https://t.co/QvTTNcLGlh,,https://pbs.twimg.com/profile_images/1420783093384949767/BZ35kqF2_normal.jpg,none,2411396,8,18531,3018,"O jornal isento de verdade 
Comercial: sensacionalistapubli@gmail.com
Editorial: editor.sensacionalista@gmail.com",false,true,false
Ciro só não fechou ainda com Jovem Pan porque emissora o considera radical demais https://t.co/qaOOYas1u8,2023-04-04,1643258483364573184,,,;66;90;131;131;131,;Interests and Hobbies Category;Radio Station;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy,;847527324043968512;864928674297937920;864928674297937920;1074758954444513282;1490751882737819649,;Talk radio;Radio Jovem Pan;Radio Jovem Pan;Podcasts & radio;Radio stations,94,31,2039,4,76670,,false,,,pt,everyone,false,5,false,2023-04-04,2009-30-04,Sensacionalista,sensacionalista,https://t.co/QvTTNcLGlh,,https://pbs.twimg.com/profile_images/1420783093384949767/BZ35kqF2_normal.jpg,none,2411396,8,18531,3018,"O jornal isento de verdade 
Comercial: sensacionalistapubli@gmail.com
Editorial: editor.sensacionalista@gmail.com",false,true,false
"Antes de se engasgar com um pedaço de bacalhau quando seu primo disser que a tragédia Yanomami foi forjada em estúdios Hollywood pelo Leonardo DiCaprio (que também pôs fogo na Amazônia), respire fundo e abra o perfil https://t.co/fVyWA63UXW.
#páscoa #mentiratempreco https://t.co/6nNdpoAPLl",2023-04-04,1643232082351489026,,,;10;29;56;119;131;131;131,;Person;Events [Entity Service];Actor;Holiday;Unified Twitter Taxonomy;Unified Twitter Taxonomy;Unified Twitter Taxonomy,;806574997489655808;1372917575357591554;806574997489655808;1372917575357591554;806574997489655808;1095352268046495745;1372917575357591554,;Leonardo DiCaprio;Easter;Leonardo DiCaprio;Easter;Leonardo DiCaprio;Celebrities;Easter,16,1,135,0,22531,;páscoa;mentiratempreco,false,,,pt,everyone,false,5,false,2023-04-04,2009-30-04,Sensacionalista,sensacionalista,https://t.co/QvTTNcLGlh,,https://pbs.twimg.com/profile_images/1420783093384949767/BZ35kqF2_normal.jpg,none,2411396,8,18531,3018,"O jornal isento de verdade 
Comercial: sensacionalistapubli@gmail.com
Editorial: editor.sensacionalista@gmail.com",false,true,false
